timestamp_ns,op,order,addr,free0,free1,free2,free3,free4,free5,free6,free7,free8,free9,free10,frag_score_pct
5158968440,buddy_free,7,0x6b53000,1,0,1,1,0,0,0,1,0,0,0,30
5160431594,buddy_free,4,0x6184000,1,0,1,1,1,0,0,1,0,0,0,30
5161280730,buddy_free,5,0x6af3000,1,0,1,1,0,1,0,1,0,0,0,30
5161640023,buddy_alloc,0,0x6c63000,0,0,1,1,0,1,0,1,0,0,0,30
5162130623,buddy_free,1,0x69bc000,0,1,1,1,0,1,0,1,0,0,0,30
5163459924,buddy_free,0,0x6c63000,1,1,1,1,0,1,0,1,0,0,0,30
5163848430,buddy_alloc,5,0x6c64000,1,1,1,1,0,0,0,1,0,0,0,30
5164317711,buddy_free,6,0x6bf3000,1,1,1,1,0,0,1,1,0,0,0,30
5164861166,buddy_alloc,2,0x6c84000,1,1,0,1,0,0,1,1,0,0,0,30
5166617340,buddy_alloc,4,0x6c88000,1,1,0,1,1,1,0,1,0,0,0,30
5167680778,buddy_alloc,2,0x6c98000,1,1,1,0,1,1,0,1,0,0,0,30
5168908336,buddy_alloc,4,0x6c9c000,1,1,1,0,0,1,0,1,0,0,0,30
5170330995,buddy_alloc,6,0x6cac000,1,1,1,0,0,1,1,0,0,0,0,40
5172198552,buddy_alloc,1,0x6cec000,1,0,1,0,0,1,1,0,0,0,0,40
5173933752,buddy_free,1,0x662d000,0,1,1,0,0,1,1,0,0,0,0,40
5175512694,buddy_alloc,2,0x6cee000,0,1,0,0,0,1,1,0,0,0,0,40
5176078451,buddy_free,2,0x678f000,0,1,1,0,0,1,1,0,0,0,0,40
5176617677,buddy_alloc,0,0x6cf2000,1,0,1,0,0,1,1,0,0,0,0,40
5178186350,buddy_alloc,4,0x6cf3000,1,0,1,0,1,0,1,0,0,0,0,40
5179734763,buddy_alloc,0,0x6d03000,0,0,1,0,1,0,1,0,0,0,0,40
5181555864,buddy_alloc,2,0x6d04000,0,0,0,0,1,0,1,0,0,0,0,40
5183312950,buddy_alloc,4,0x6d08000,0,0,0,0,0,0,1,0,0,0,0,40
5184658746,buddy_free,1,0x66ae000,0,1,0,0,0,0,1,0,0,0,0,40
5185651893,buddy_alloc,2,0x6d18000,0,1,1,1,1,1,0,0,0,0,0,50
5186764153,buddy_free,6,0x6c33000,0,1,0,0,0,0,1,0,0,0,0,40
5187885771,buddy_alloc,0,0x6d1c000,1,0,0,0,0,0,1,0,0,0,0,40
5188090396,buddy_free,5,0x699c000,1,0,0,0,0,1,1,0,0,0,0,40
5189782330,buddy_alloc,5,0x6d1d000,1,0,0,0,0,0,1,0,0,0,0,40
5190545893,buddy_free,1,0x62f8000,0,1,0,0,0,0,1,0,0,0,0,40
5190953455,buddy_alloc,5,0x6d3d000,0,1,0,0,0,1,0,0,0,0,0,50
5192791819,buddy_alloc,0,0x6d5d000,1,0,0,0,0,1,0,0,0,0,0,50
5193713251,buddy_free,3,0x6be5000,1,0,0,1,0,1,0,0,0,0,0,50
5194430250,buddy_free,2,0x6bef000,1,0,1,1,0,1,0,0,0,0,0,50
5195814568,buddy_free,1,0x69c0000,0,1,1,1,0,1,0,0,0,0,0,50
5197514750,buddy_alloc,1,0x6d5e000,0,0,1,1,0,1,0,0,0,0,0,50
5198218999,buddy_alloc,5,0x6d60000,0,0,1,1,0,0,0,0,0,0,0,70
5200201323,buddy_free,4,0x6577000,0,0,1,1,1,0,0,0,0,0,0,60
5201699623,buddy_free,5,0x5f0d000,0,0,0,0,0,1,0,0,0,0,0,50
5202212252,buddy_alloc,3,0x6d80000,0,0,0,1,1,0,0,0,0,0,0,60
5204154628,buddy_free,5,0x6c3b000,0,0,0,1,1,1,0,0,0,0,0,50
5206486325,buddy_alloc,4,0x6d88000,0,0,0,1,0,1,0,0,0,0,0,50
5207859970,buddy_free,0,0x6d03000,1,0,0,1,0,1,0,0,0,0,0,50
5209706924,buddy_free,4,0x6908000,1,0,0,1,1,1,0,0,0,0,0,50
5210144748,buddy_free,6,0x6c5b000,1,0,0,0,0,0,1,0,0,0,0,40
5211077519,buddy_free,4,0x663c000,1,0,0,0,1,0,1,0,0,0,0,40
5212649124,buddy_alloc,0,0x6d98000,0,0,0,0,1,0,1,0,0,0,0,40
5212846289,buddy_alloc,0,0x6d99000,1,1,1,1,0,0,1,0,0,0,0,40
5213244445,buddy_free,4,0x67b1000,1,1,1,0,1,0,1,0,0,0,0,40
5214825067,buddy_alloc,2,0x6d9a000,1,1,0,0,1,0,1,0,0,0,0,40
5214944538,buddy_alloc,4,0x6d9e000,1,1,0,0,0,0,1,0,0,0,0,40
5215387572,buddy_free,7,0x61e4000,1,1,0,0,0,0,0,1,0,0,0,30
5217318644,buddy_alloc,1,0x6dae000,1,0,0,0,0,0,0,1,0,0,0,30
5217792811,buddy_alloc,2,0x6db0000,1,0,1,1,1,1,1,0,0,0,0,40
5218477295,buddy_alloc,5,0x6db4000,1,0,1,1,1,0,1,0,0,0,0,40
5219242347,buddy_alloc,3,0x6dd4000,1,0,1,0,1,0,1,0,0,0,0,40
5219409445,buddy_free,5,0x6958000,1,0,1,0,1,1,1,0,0,0,0,40
5219742437,buddy_free,7,0x671d000,1,0,1,0,0,0,0,1,0,0,0,30
5220457494,buddy_alloc,2,0x6ddc000,1,0,0,0,0,0,0,1,0,0,0,30
5222031162,buddy_alloc,5,0x6de0000,1,0,0,0,0,1,1,0,0,0,0,40
5222886045,buddy_alloc,0,0x6e00000,0,0,0,0,0,1,1,0,0,0,0,40
5224227433,buddy_free,7,0x6de0000,0,0,0,0,0,0,0,1,0,0,0,30
5225439129,buddy_alloc,0,0x6e01000,1,1,1,1,1,1,1,0,0,0,0,40
5225933621,buddy_free,7,0x64f6000,1,1,1,1,0,0,0,1,0,0,0,30
5226082204,buddy_alloc,0,0x6e02000,0,1,1,1,0,0,0,1,0,0,0,30
5226386225,buddy_alloc,2,0x6e03000,0,1,0,1,0,0,0,1,0,0,0,30
5226488216,buddy_alloc,0,0x6e07000,1,0,0,1,0,0,0,1,0,0,0,30
5226742881,buddy_alloc,4,0x6e08000,1,0,0,1,1,1,1,0,0,0,0,40
5227345946,buddy_alloc,3,0x6e18000,1,0,0,0,1,1,1,0,0,0,0,40
5228555862,buddy_alloc,2,0x6e20000,1,0,1,1,0,1,1,0,0,0,0,40
5228945764,buddy_free,4,0x6c84000,1,0,0,0,1,1,1,0,0,0,0,40
5229146249,buddy_free,7,0x5cd6000,1,0,0,0,1,0,0,1,0,0,0,30
5229479655,buddy_free,1,0x6d98000,0,1,0,0,1,0,0,1,0,0,0,30
5230403531,buddy_alloc,3,0x6e24000,0,1,0,1,0,0,0,1,0,0,0,30
5231096090,buddy_free,4,0x6e08000,0,1,0,1,1,0,0,1,0,0,0,30
5231778312,buddy_free,5,0x6d3d000,0,1,0,1,1,1,0,1,0,0,0,30
5232185988,buddy_alloc,3,0x6e2c000,0,1,0,0,1,1,0,1,0,0,0,30
5233318502,buddy_free,6,0x680a000,0,1,0,0,0,0,1,1,0,0,0,30
5233975883,buddy_free,0,0x6e07000,1,1,0,0,0,0,1,1,0,0,0,30
5235544375,buddy_free,4,0x6d88000,1,1,0,0,1,0,1,1,0,0,0,30
5235996769,buddy_free,3,0x6ae1000,1,1,0,1,1,0,1,1,0,0,0,30
5236342704,buddy_free,2,0x6e00000,0,0,1,1,1,0,1,1,0,0,0,30
5237597216,buddy_free,5,0x6d9e000,0,0,1,1,0,1,1,1,0,0,0,30
5238086088,buddy_free,4,0x6c98000,0,0,0,0,1,1,1,1,0,0,0,30
5238262344,buddy_alloc,5,0x6e34000,0,0,0,0,1,0,1,1,0,0,0,30
5239091143,buddy_alloc,6,0x6e54000,0,0,0,0,1,0,0,1,0,0,0,30
5240724279,buddy_free,2,0x6db0000,0,0,1,0,1,0,0,1,0,0,0,30
5242686762,buddy_free,0,0x6e02000,1,0,1,0,1,0,0,1,0,0,0,30
5244319380,buddy_free,3,0x6e18000,1,0,1,1,1,0,0,1,0,0,0,30
5245839044,buddy_alloc,2,0x6e94000,1,0,0,1,1,0,0,1,0,0,0,30
5247485526,buddy_free,2,0x69c1000,1,0,1,1,1,0,0,1,0,0,0,30
5248004146,buddy_free,5,0x6dd4000,1,0,1,0,0,1,0,1,0,0,0,30
5249582995,buddy_free,3,0x6c37000,1,0,0,1,0,1,0,1,0,0,0,30
5250760747,buddy_free,4,0x6cf3000,1,0,0,1,1,1,0,1,0,0,0,30
5252755704,buddy_free,1,0x6af1000,1,1,0,1,1,1,0,1,0,0,0,30
5254240243,buddy_alloc,1,0x6e98000,1,0,0,1,1,1,0,1,0,0,0,30
5255758941,buddy_alloc,2,0x6e9a000,1,0,1,0,1,1,0,1,0,0,0,30
5256555163,buddy_free,6,0x69c5000,1,0,1,0,1,1,1,1,0,0,0,30
5256895223,buddy_free,1,0x6cf2000,0,1,1,0,1,1,1,1,0,0,0,30
5258118610,buddy_free,3,0x6ae9000,0,1,1,1,1,1,1,1,0,0,0,30
5259307499,buddy_free,0,0x6d99000,1,1,1,1,1,1,1,1,0,0,0,30
5259516461,buddy_alloc,6,0x6e9e000,1,1,1,1,1,1,0,1,0,0,0,30
5260733732,buddy_free,6,0x6cac000,1,1,1,1,1,1,1,1,0,0,0,30
5261133728,buddy_alloc,6,0x6ede000,1,1,1,1,1,1,0,1,0,0,0,30
5261879831,buddy_alloc,3,0x6f1e000,1,1,1,0,1,1,0,1,0,0,0,30
5262311683,buddy_alloc,3,0x6f26000,1,1,1,1,0,1,0,1,0,0,0,30
5263862726,buddy_free,4,0x6e20000,1,1,0,0,1,1,0,1,0,0,0,30
5265471515,buddy_alloc,4,0x6f2e000,1,1,0,0,0,1,0,1,0,0,0,30
5266699216,buddy_alloc,6,0x6f3e000,1,1,0,0,0,1,1,0,0,0,0,40
5266832920,buddy_alloc,2,0x6f7e000,1,1,1,1,1,0,1,0,0,0,0,40
5267293286,buddy_alloc,1,0x6f82000,1,0,1,1,1,0,1,0,0,0,0,40
5268836079,buddy_alloc,4,0x6f84000,1,0,1,1,0,0,1,0,0,0,0,40
5269371429,buddy_free,4,0x6e2c000,1,0,1,0,1,0,1,0,0,0,0,40
5270200376,buddy_alloc,0,0x6f94000,0,0,1,0,1,0,1,0,0,0,0,40
5270527414,buddy_free,5,0x6bd5000,0,0,1,0,0,1,1,0,0,0,0,40
5271115777,buddy_alloc,1,0x6f95000,0,1,0,0,0,1,1,0,0,0,0,40
5271907663,buddy_alloc,0,0x6f97000,1,0,0,0,0,1,1,0,0,0,0,40
5272659886,buddy_alloc,0,0x6f98000,0,0,0,0,0,1,1,0,0,0,0,40
5273747559,buddy_alloc,3,0x6f99000,0,0,0,1,1,0,1,0,0,0,0,40
5275506307,buddy_alloc,3,0x6fa1000,0,0,0,0,1,0,1,0,0,0,0,40
5276448158,buddy_free,5,0x6d1d000,0,0,0,0,1,1,1,0,0,0,0,40
5277360067,buddy_free,7,0x6f2e000,0,0,0,0,0,0,0,1,0,0,0,30
5278324802,buddy_alloc,0,0x6fa9000,1,1,1,1,1,1,1,0,0,0,0,40
5279319216,buddy_free,7,0x6f84000,1,1,1,1,0,0,0,1,0,0,0,30
5280461446,buddy_alloc,4,0x6faa000,1,1,1,1,1,1,1,0,0,0,0,40
5281841211,buddy_free,7,0x6f95000,1,0,0,0,0,0,0,1,0,0,0,30
5282388830,buddy_free,3,0x6f1e000,1,0,0,1,0,0,0,1,0,0,0,30
5283601155,buddy_alloc,1,0x6fba000,1,1,1,0,0,0,0,1,0,0,0,30
5283900023,buddy_alloc,5,0x6fbc000,1,1,1,0,0,1,1,0,0,0,0,40
5285304216,buddy_free,7,0x6b73000,1,1,1,0,0,0,0,1,0,0,0,30
5286698183,buddy_alloc,1,0x6fdc000,1,0,1,0,0,0,0,1,0,0,0,30
5287172026,buddy_alloc,5,0x6fde000,1,0,1,0,0,1,1,0,0,0,0,40
5287717214,buddy_alloc,5,0x6ffe000,1,0,1,0,0,0,1,0,0,0,0,40
5287862476,buddy_free,3,0x6fa1000,1,0,1,1,0,0,1,0,0,0,0,40
5288556604,buddy_free,4,0x6ddc000,1,0,0,0,1,0,1,0,0,0,0,40
5289746861,buddy_free,1,0x6dae000,1,1,0,0,1,0,1,0,0,0,0,40
5290005893,buddy_alloc,2,0x701e000,1,1,1,1,0,0,1,0,0,0,0,40
5291195912,buddy_alloc,5,0x7022000,1,1,1,1,0,1,0,0,0,0,0,50
5291982769,buddy_alloc,5,0x7042000,1,1,1,1,0,0,0,0,0,0,0,70
5294400577,buddy_free,4,0x6fa9000,0,0,0,0,1,0,0,0,0,0,0,60
5295414115,buddy_free,6,0x6ede000,0,0,0,0,1,0,1,0,0,0,0,40
5296169513,buddy_alloc,6,0x7062000,0,0,0,0,1,0,0,0,0,0,0,60
5296583233,buddy_alloc,3,0x70a2000,0,0,0,1,0,0,0,0,0,0,0,70
5297661676,buddy_alloc,1,0x70aa000,0,1,1,0,0,0,0,0,0,0,0,80
5298036689,buddy_free,6,0x6f3e000,0,1,1,0,0,0,1,0,0,0,0,40
5299561933,buddy_free,3,0x6d04000,0,1,0,1,0,0,1,0,0,0,0,40
5300310075,buddy_alloc,1,0x70ac000,0,0,0,1,0,0,1,0,0,0,0,40
5301230839,buddy_free,5,0x6ffe000,0,0,0,1,0,1,1,0,0,0,0,40
5302294369,buddy_alloc,5,0x70ae000,0,0,0,1,0,0,1,0,0,0,0,40
5302499245,buddy_free,0,0x6f94000,1,0,0,1,0,0,1,0,0,0,0,40
5303581531,buddy_free,1,0x6f82000,1,1,0,1,0,0,1,0,0,0,0,40
5305236519,buddy_free,2,0x6f97000,0,0,1,1,0,0,1,0,0,0,0,40
5305866037,buddy_alloc,0,0x70ce000,1,1,0,1,0,0,1,0,0,0,0,40
5307571574,buddy_alloc,6,0x70cf000,1,1,0,1,0,0,0,0,0,0,0,70
5310898940,buddy_alloc,0,0x710f000,0,1,0,1,0,0,0,0,0,0,0,70
5313750597,buddy_free,6,0x6e54000,0,1,0,1,0,0,1,0,0,0,0,40
5313901089,buddy_alloc,1,0x7110000,0,0,0,1,0,0,1,0,0,0,0,40
5315184623,buddy_alloc,1,0x7112000,0,1,1,0,0,0,1,0,0,0,0,40
5315378560,buddy_alloc,6,0x7114000,0,1,1,0,0,0,0,0,0,0,0,80
5315799923,buddy_free,3,0x6e94000,0,1,0,1,0,0,0,0,0,0,0,70
5316284668,buddy_free,4,0x67b9000,0,1,0,1,1,0,0,0,0,0,0,60
5317326331,buddy_alloc,2,0x7154000,0,1,1,0,1,0,0,0,0,0,0,60
5317782661,buddy_alloc,3,0x7158000,0,1,1,1,0,0,0,0,0,0,0,70
5317885745,buddy_alloc,3,0x7160000,0,1,1,0,0,0,0,0,0,0,0,80
5318629950,buddy_alloc,2,0x7168000,0,1,0,0,0,0,0,0,0,0,0,90
5319744853,buddy_free,2,0x6fdc000,0,0,1,0,0,0,0,0,0,0,0,80
5320381939,buddy_free,3,0x6d9a000,0,0,0,1,0,0,0,0,0,0,0,70
5320839466,buddy_alloc,0,0x716c000,1,1,1,0,0,0,0,0,0,0,0,80
5322004796,buddy_free,3,0x70aa000,1,0,0,1,0,0,0,0,0,0,0,70
5322434743,buddy_alloc,2,0x716d000,1,0,1,0,0,0,0,0,0,0,0,80
5323490173,buddy_alloc,1,0x7171000,1,1,0,0,0,0,0,0,0,0,0,90
5324960284,buddy_free,2,0x6cee000,1,1,1,0,0,0,0,0,0,0,0,80
5327730285,buddy_free,3,0x7160000,1,1,1,1,0,0,0,0,0,0,0,70
5329588102,buddy_alloc,3,0x7173000,1,1,1,0,0,0,0,0,0,0,0,80
5330654860,buddy_alloc,2,0x717b000,1,1,0,0,0,0,0,0,0,0,0,90
5334119033,buddy_free,4,0x6faa000,1,1,0,0,1,0,0,0,0,0,0,60
5334467705,buddy_alloc,2,0x717f000,1,1,1,1,0,0,0,0,0,0,0,70
5334657048,buddy_free,4,0x6d18000,1,1,0,0,1,0,0,0,0,0,0,60
5335466981,buddy_alloc,2,0x7183000,1,1,1,1,0,0,0,0,0,0,0,70
5336495289,buddy_alloc,2,0x7187000,1,1,0,1,0,0,0,0,0,0,0,70
5337613532,buddy_alloc,2,0x718b000,1,1,1,0,0,0,0,0,0,0,0,80
5338416926,buddy_free,4,0x6b43000,1,1,1,0,1,0,0,0,0,0,0,60
5341080863,buddy_free,5,0x7022000,1,1,1,0,1,1,0,0,0,0,0,50
5342403654,buddy_alloc,0,0x718f000,0,1,1,0,1,1,0,0,0,0,0,50
5342668766,buddy_free,3,0x641a000,0,1,1,1,1,1,0,0,0,0,0,50
5342838499,buddy_free,6,0x70ac000,0,0,0,0,0,0,1,0,0,0,0,40
5344189457,buddy_free,0,0x70ce000,1,0,0,0,0,0,1,0,0,0,0,40
5344820843,buddy_alloc,0,0x7190000,0,0,0,0,0,0,1,0,0,0,0,40
5346029364,buddy_free,1,0x7112000,0,1,0,0,0,0,1,0,0,0,0,40
5346955087,buddy_free,5,0x6d60000,0,1,0,0,0,1,1,0,0,0,0,40
5347853174,buddy_alloc,2,0x7191000,0,1,1,1,1,0,1,0,0,0,0,40
5349718373,buddy_free,0,0x716c000,1,1,1,1,1,0,1,0,0,0,0,40
5349887214,buddy_free,5,0x710f000,0,0,0,0,0,1,1,0,0,0,0,40
5350816165,buddy_free,2,0x6795000,0,0,1,0,0,1,1,0,0,0,0,40
5352507340,buddy_alloc,1,0x7195000,0,1,0,0,0,1,1,0,0,0,0,40
5352650919,buddy_alloc,3,0x7197000,0,1,0,1,1,0,1,0,0,0,0,40
5354590440,buddy_free,0,0x6e01000,1,1,0,1,1,0,1,0,0,0,0,40
5356547535,buddy_free,2,0x701e000,1,1,1,1,1,0,1,0,0,0,0,40
5357967394,buddy_free,7,0x7114000,1,1,1,1,1,0,0,1,0,0,0,30
5358688322,buddy_alloc,6,0x719f000,1,1,1,1,1,0,1,0,0,0,0,40
5359978430,buddy_alloc,0,0x71df000,0,1,1,1,1,0,1,0,0,0,0,40
5360960797,buddy_free,5,0x6fbc000,0,1,1,1,1,1,1,0,0,0,0,40
5361818681,buddy_alloc,1,0x71e0000,0,0,1,1,1,1,1,0,0,0,0,40
5363024255,buddy_alloc,4,0x71e2000,0,0,1,1,0,1,1,0,0,0,0,40
5363883053,buddy_free,4,0x6d08000,0,0,1,1,1,1,1,0,0,0,0,40
5364055757,buddy_free,1,0x7171000,0,1,1,1,1,1,1,0,0,0,0,40
5365434372,buddy_free,7,0x6918000,0,1,1,1,1,1,0,1,0,0,0,30
5366680516,buddy_alloc,1,0x71f2000,0,0,1,1,1,1,0,1,0,0,0,30
5368403828,buddy_free,6,0x717b000,0,0,0,0,0,0,1,1,0,0,0,30
5369706508,buddy_free,1,0x6fba000,0,1,0,0,0,0,1,1,0,0,0,30
5370752996,buddy_alloc,1,0x71f4000,0,0,0,0,0,0,1,1,0,0,0,30
5372524226,buddy_free,2,0x7191000,0,0,1,0,0,0,1,1,0,0,0,30
5372765838,buddy_alloc,3,0x71f6000,0,0,1,1,1,1,0,1,0,0,0,30
5374560150,buddy_free,6,0x71f6000,0,0,1,0,0,0,1,1,0,0,0,30
5375292735,buddy_alloc,1,0x71fe000,0,1,0,0,0,0,1,1,0,0,0,30
5376906740,buddy_alloc,2,0x7200000,0,1,1,1,1,1,0,1,0,0,0,30
5378142516,buddy_alloc,2,0x7204000,0,1,0,1,1,1,0,1,0,0,0,30
5379878745,buddy_free,2,0x7168000,0,1,1,1,1,1,0,1,0,0,0,30
5381547422,buddy_alloc,6,0x7208000,0,1,1,1,1,1,1,0,0,0,0,40
5381757694,buddy_alloc,6,0x7248000,0,1,1,1,1,1,0,0,0,0,0,50
5382662658,buddy_alloc,2,0x7288000,0,1,0,1,1,1,0,0,0,0,0,50
5384490326,buddy_alloc,1,0x728c000,0,0,0,1,1,1,0,0,0,0,0,50
5386176162,buddy_alloc,0,0x728e000,1,1,1,0,1,1,0,0,0,0,0,50
5387585185,buddy_free,3,0x717f000,1,1,0,1,1,1,0,0,0,0,0,50
5389496471,buddy_free,2,0x71f4000,1,0,1,1,1,1,0,0,0,0,0,50
5390009149,buddy_alloc,1,0x728f000,1,1,0,1,1,1,0,0,0,0,0,50
5391188891,buddy_free,2,0x7204000,1,1,1,1,1,1,0,0,0,0,0,50
5392995927,buddy_free,6,0x6d80000,1,1,1,0,0,0,1,0,0,0,0,40
5394821332,buddy_free,3,0x6e9a000,1,1,0,1,0,0,1,0,0,0,0,40
5396461550,buddy_alloc,4,0x7291000,1,1,0,1,1,1,0,0,0,0,0,50
5397397678,buddy_alloc,4,0x72a1000,1,1,0,1,0,1,0,0,0,0,0,50
5398933746,buddy_alloc,3,0x72b1000,1,1,0,0,0,1,0,0,0,0,0,50
5400054610,buddy_alloc,5,0x72b9000,1,1,0,0,0,0,0,0,0,0,0,90
5401890102,buddy_alloc,1,0x72d9000,1,0,0,0,0,0,0,0,0,0,0,100
5405485456,buddy_free,5,0x72b9000,1,0,0,0,0,1,0,0,0,0,0,50
5406272992,buddy_free,1,0x728c000,1,1,0,0,0,1,0,0,0,0,0,50
5407674571,buddy_alloc,2,0x72db000,1,1,1,1,1,0,0,0,0,0,0,60
5409187695,buddy_alloc,0,0x72df000,0,1,1,1,1,0,0,0,0,0,0,60
5410329983,buddy_free,0,0x6f98000,1,1,1,1,1,0,0,0,0,0,0,60
5410992365,buddy_free,6,0x6a05000,1,1,1,1,1,0,1,0,0,0,0,40
5411522317,buddy_alloc,4,0x72e0000,1,1,1,1,0,0,1,0,0,0,0,40
5411856788,buddy_alloc,1,0x72f0000,1,0,1,1,0,0,1,0,0,0,0,40
5413823139,buddy_alloc,5,0x72f2000,1,0,1,1,0,1,0,0,0,0,0,50
5414339083,buddy_alloc,2,0x7312000,1,0,0,1,0,1,0,0,0,0,0,50
5414945433,buddy_alloc,0,0x7316000,0,0,0,1,0,1,0,0,0,0,0,50
5415227508,buddy_free,1,0x6112000,0,1,0,1,0,1,0,0,0,0,0,50
5418211626,buddy_free,2,0x7183000,0,1,1,1,0,1,0,0,0,0,0,50
5418549398,buddy_alloc,3,0x7317000,0,1,1,0,0,1,0,0,0,0,0,50
5420393120,buddy_free,6,0x70cf000,0,1,1,0,0,1,1,0,0,0,0,40
5420981454,buddy_free,0,0x72df000,1,1,1,0,0,1,1,0,0,0,0,40
5421508294,buddy_alloc,5,0x731f000,1,1,1,0,0,0,1,0,0,0,0,40
5421851514,buddy_alloc,4,0x733f000,1,1,1,0,1,1,0,0,0,0,0,50
5422101909,buddy_alloc,0,0x734f000,0,1,1,0,1,1,0,0,0,0,0,50
5422473587,buddy_alloc,0,0x7350000,1,0,1,0,1,1,0,0,0,0,0,50
5422913606,buddy_alloc,2,0x7351000,1,0,0,0,1,1,0,0,0,0,0,50
5424802751,buddy_alloc,5,0x7355000,1,0,0,0,1,0,0,0,0,0,0,60
5426143090,buddy_free,5,0x70ae000,1,0,0,0,1,1,0,0,0,0,0,50
5426990915,buddy_free,2,0x7288000,1,0,1,0,1,1,0,0,0,0,0,50
5428447863,buddy_free,1,0x734f000,0,1,1,0,1,1,0,0,0,0,0,50
5429726894,buddy_alloc,2,0x7375000,0,1,0,0,1,1,0,0,0,0,0,50
5430828697,buddy_alloc,4,0x7379000,0,1,0,0,0,1,0,0,0,0,0,50
5431998252,buddy_alloc,4,0x7389000,0,1,0,0,1,0,0,0,0,0,0,60
5432743837,buddy_alloc,0,0x7399000,1,0,0,0,1,0,0,0,0,0,0,60
5434565371,buddy_free,2,0x7187000,1,0,1,0,1,0,0,0,0,0,0,60
5434758007,buddy_free,3,0x6e24000,1,0,1,1,1,0,0,0,0,0,0,60
5435873480,buddy_free,5,0x7200000,1,0,0,0,0,1,0,0,0,0,0,50
5436175340,buddy_free,1,0x728e000,0,1,0,0,0,1,0,0,0,0,0,50
5437734381,buddy_alloc,0,0x739a000,1,0,0,0,0,1,0,0,0,0,0,50
5439195942,buddy_free,1,0x72f0000,1,1,0,0,0,1,0,0,0,0,0,50
5439728832,buddy_free,2,0x7375000,1,1,1,0,0,1,0,0,0,0,0,50
5442873393,buddy_free,6,0x719f000,1,1,1,0,0,1,1,0,0,0,0,40
5444396353,buddy_free,4,0x71e2000,1,1,1,0,1,1,1,0,0,0,0,40
5446284575,buddy_alloc,6,0x739b000,1,1,1,0,1,1,0,0,0,0,0,50
5447329428,buddy_free,6,0x7208000,1,1,1,0,1,1,1,0,0,0,0,40
5449102902,buddy_free,7,0x731f000,1,1,1,0,1,0,0,1,0,0,0,30
5449326303,buddy_alloc,1,0x73db000,1,0,1,0,1,0,0,1,0,0,0,30
5450447894,buddy_free,1,0x71f2000,1,1,1,0,1,0,0,1,0,0,0,30
5452187513,buddy_free,3,0x6f7e000,1,1,0,1,1,0,0,1,0,0,0,30
5452314540,buddy_alloc,0,0x73dd000,0,1,0,1,1,0,0,1,0,0,0,30
5454136958,buddy_alloc,2,0x73de000,0,1,1,0,1,0,0,1,0,0,0,30
5454379963,buddy_alloc,3,0x73e2000,0,1,1,1,0,0,0,1,0,0,0,30
5456175371,buddy_alloc,5,0x73ea000,0,1,1,1,0,1,1,0,0,0,0,40
5456319703,buddy_alloc,2,0x740a000,0,1,0,1,0,1,1,0,0,0,0,40
5458265150,buddy_free,2,0x72d9000,0,0,1,1,0,1,1,0,0,0,0,40
5459514254,buddy_alloc,0,0x740e000,1,1,0,1,0,1,1,0,0,0,0,40
5460886038,buddy_alloc,6,0x740f000,1,1,0,1,0,1,0,0,0,0,0,50
5462560494,buddy_alloc,2,0x744f000,1,1,1,0,0,1,0,0,0,0,0,50
5464541297,buddy_alloc,3,0x7453000,1,1,1,1,1,0,0,0,0,0,0,60
5465268816,buddy_alloc,0,0x745b000,0,1,1,1,1,0,0,0,0,0,0,60
5465984116,buddy_free,0,0x71df000,1,1,1,1,1,0,0,0,0,0,0,60
5466832961,buddy_free,5,0x7110000,1,0,0,0,0,1,0,0,0,0,0,50
5468022858,buddy_alloc,1,0x745c000,1,1,1,1,1,0,0,0,0,0,0,60
5469421826,buddy_alloc,3,0x745e000,1,1,1,0,1,0,0,0,0,0,0,60
5471784060,buddy_alloc,2,0x7466000,1,1,0,0,1,0,0,0,0,0,0,60
5472060585,buddy_free,5,0x6c88000,1,1,0,0,0,1,0,0,0,0,0,50
5474344668,buddy_free,2,0x72db000,1,1,1,0,0,1,0,0,0,0,0,50
5476043389,buddy_free,3,0x740a000,1,1,0,1,0,1,0,0,0,0,0,50
5477973840,buddy_free,2,0x6d1c000,0,0,1,1,0,1,0,0,0,0,0,50
5479826281,buddy_free,1,0x6d5e000,0,1,1,1,0,1,0,0,0,0,0,50
5481071298,buddy_free,4,0x716d000,0,1,0,0,1,1,0,0,0,0,0,50
5482636617,buddy_free,6,0x72f2000,0,1,0,0,1,0,1,0,0,0,0,40
5483756138,buddy_alloc,1,0x746a000,0,0,0,0,1,0,1,0,0,0,0,40
5484327598,buddy_free,0,0x739a000,1,0,0,0,1,0,1,0,0,0,0,40
5485210585,buddy_alloc,2,0x746c000,1,0,1,1,0,0,1,0,0,0,0,40
5486225633,buddy_alloc,6,0x7470000,1,0,1,1,0,0,0,0,0,0,0,70
5486885285,buddy_free,4,0x70a2000,1,0,1,0,1,0,0,0,0,0,0,60
5487003708,buddy_alloc,4,0x74b0000,1,0,1,0,0,0,0,0,0,0,0,80
5488144508,buddy_free,6,0x7062000,1,0,1,0,0,0,1,0,0,0,0,40
5488520407,buddy_free,1,0x745b000,0,1,1,0,0,0,1,0,0,0,0,40
5488922153,buddy_free,3,0x746a000,0,0,0,1,0,0,1,0,0,0,0,40
5489484762,buddy_alloc,1,0x74c0000,0,1,1,0,0,0,1,0,0,0,0,40
